phase,model_seed,arm,n_sequences,source_family_size,joint_family_size,source_failure_upper_bound,source_json_sha256,horizon,first_failures,failure_probability,survival_probability,failure_upper_bound,survival_lower_bound
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_11,512,546,630,0.6267639562585241,0294cc51bf2c80bb08a6c11225bc55ef083fdc24db2e77282f750def75e1d7cd,256,279,0.544921875,0.455078125,0.627519583072469,0.372480416927531
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_11,512,546,630,0.9675010601315701,0294cc51bf2c80bb08a6c11225bc55ef083fdc24db2e77282f750def75e1d7cd,512,478,0.93359375,0.06640625,0.9677473560704694,0.032252643929530644
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_11,512,546,630,1.0,0294cc51bf2c80bb08a6c11225bc55ef083fdc24db2e77282f750def75e1d7cd,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_11,512,546,630,1.0,0294cc51bf2c80bb08a6c11225bc55ef083fdc24db2e77282f750def75e1d7cd,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_12,512,546,630,0.017996927961500465,4c8f19369c07d61da6b56c74f9955c8e52f06c43c08a09bbc06c89c923b39b81,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_12,512,546,630,0.030895099052133404,4c8f19369c07d61da6b56c74f9955c8e52f06c43c08a09bbc06c89c923b39b81,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_12,512,546,630,0.16004503261969105,4c8f19369c07d61da6b56c74f9955c8e52f06c43c08a09bbc06c89c923b39b81,128,52,0.1015625,0.8984375,0.16065912469288815,0.8393408753071119
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_12,512,546,630,0.6305359390925172,4c8f19369c07d61da6b56c74f9955c8e52f06c43c08a09bbc06c89c923b39b81,256,281,0.548828125,0.451171875,0.6312896506760285,0.3687103493239715
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_12,512,546,630,0.9675010601315701,4c8f19369c07d61da6b56c74f9955c8e52f06c43c08a09bbc06c89c923b39b81,512,478,0.93359375,0.06640625,0.9677473560704694,0.032252643929530644
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_12,512,546,630,1.0,4c8f19369c07d61da6b56c74f9955c8e52f06c43c08a09bbc06c89c923b39b81,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_12,512,546,630,1.0,4c8f19369c07d61da6b56c74f9955c8e52f06c43c08a09bbc06c89c923b39b81,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_13,512,546,630,0.017996927961500465,67bc525db4cd26e8955ede5ef797153670a2eedc6c818ceba7957fe18c7947b5,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_13,512,546,630,0.030895099052133404,67bc525db4cd26e8955ede5ef797153670a2eedc6c818ceba7957fe18c7947b5,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_13,512,546,630,0.16237401896463163,67bc525db4cd26e8955ede5ef797153670a2eedc6c818ceba7957fe18c7947b5,128,53,0.103515625,0.896484375,0.16299125338698642,0.8370087466130136
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_13,512,546,630,0.628650577973819,67bc525db4cd26e8955ede5ef797153670a2eedc6c818ceba7957fe18c7947b5,256,280,0.546875,0.453125,0.6294052530440428,0.3705947469559572
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_13,512,546,630,0.9675010601315701,67bc525db4cd26e8955ede5ef797153670a2eedc6c818ceba7957fe18c7947b5,512,478,0.93359375,0.06640625,0.9677473560704694,0.032252643929530644
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_13,512,546,630,1.0,67bc525db4cd26e8955ede5ef797153670a2eedc6c818ceba7957fe18c7947b5,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_13,512,546,630,1.0,67bc525db4cd26e8955ede5ef797153670a2eedc6c818ceba7957fe18c7947b5,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_14,512,546,630,0.017996927961500465,3fcc6a426903b6d12c3a0ca1dc4644a16b4fa5a98fd12f7295ebde45fc17e987,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_14,512,546,630,0.030895099052133404,3fcc6a426903b6d12c3a0ca1dc4644a16b4fa5a98fd12f7295ebde45fc17e987,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_14,512,546,630,0.16237401896463163,3fcc6a426903b6d12c3a0ca1dc4644a16b4fa5a98fd12f7295ebde45fc17e987,128,53,0.103515625,0.896484375,0.16299125338698642,0.8370087466130136
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_14,512,546,630,0.628650577973819,3fcc6a426903b6d12c3a0ca1dc4644a16b4fa5a98fd12f7295ebde45fc17e987,256,280,0.546875,0.453125,0.6294052530440428,0.3705947469559572
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_14,512,546,630,0.9675010601315701,3fcc6a426903b6d12c3a0ca1dc4644a16b4fa5a98fd12f7295ebde45fc17e987,512,478,0.93359375,0.06640625,0.9677473560704694,0.032252643929530644
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_14,512,546,630,1.0,3fcc6a426903b6d12c3a0ca1dc4644a16b4fa5a98fd12f7295ebde45fc17e987,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_14,512,546,630,1.0,3fcc6a426903b6d12c3a0ca1dc4644a16b4fa5a98fd12f7295ebde45fc17e987,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_15,512,546,630,0.017996927961500465,00eec21a3c3173cd5897460bdd065b17c8a7f11681cd0ab1056d36d463c644c4,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_15,512,546,630,0.030895099052133404,00eec21a3c3173cd5897460bdd065b17c8a7f11681cd0ab1056d36d463c644c4,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_15,512,546,630,0.16237401896463163,00eec21a3c3173cd5897460bdd065b17c8a7f11681cd0ab1056d36d463c644c4,128,53,0.103515625,0.896484375,0.16299125338698642,0.8370087466130136
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_15,512,546,630,0.628650577973819,00eec21a3c3173cd5897460bdd065b17c8a7f11681cd0ab1056d36d463c644c4,256,280,0.546875,0.453125,0.6294052530440428,0.3705947469559572
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_15,512,546,630,0.9675010601315701,00eec21a3c3173cd5897460bdd065b17c8a7f11681cd0ab1056d36d463c644c4,512,478,0.93359375,0.06640625,0.9677473560704694,0.032252643929530644
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_15,512,546,630,1.0,00eec21a3c3173cd5897460bdd065b17c8a7f11681cd0ab1056d36d463c644c4,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_15,512,546,630,1.0,00eec21a3c3173cd5897460bdd065b17c8a7f11681cd0ab1056d36d463c644c4,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_16,512,546,630,0.017996927961500465,c5fefa5df3428a2529ff63200cb2de414b0a0e8dd08e1799282840adb3bc6e91,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_16,512,546,630,0.030895099052133404,c5fefa5df3428a2529ff63200cb2de414b0a0e8dd08e1799282840adb3bc6e91,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_16,512,546,630,0.16237401896463163,c5fefa5df3428a2529ff63200cb2de414b0a0e8dd08e1799282840adb3bc6e91,128,53,0.103515625,0.896484375,0.16299125338698642,0.8370087466130136
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_16,512,546,630,0.628650577973819,c5fefa5df3428a2529ff63200cb2de414b0a0e8dd08e1799282840adb3bc6e91,256,280,0.546875,0.453125,0.6294052530440428,0.3705947469559572
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_16,512,546,630,0.9675010601315701,c5fefa5df3428a2529ff63200cb2de414b0a0e8dd08e1799282840adb3bc6e91,512,478,0.93359375,0.06640625,0.9677473560704694,0.032252643929530644
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_16,512,546,630,1.0,c5fefa5df3428a2529ff63200cb2de414b0a0e8dd08e1799282840adb3bc6e91,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_16,512,546,630,1.0,c5fefa5df3428a2529ff63200cb2de414b0a0e8dd08e1799282840adb3bc6e91,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_2,512,546,630,0.9999998211342254,c6a0ed342e27f00f7dc97d057deac824c51208199bfa9c9a4f564635fa1c7505,32,511,0.998046875,0.001953125,0.9999998449839399,1.5501606009937774e-07
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_2,512,546,630,1.0,c6a0ed342e27f00f7dc97d057deac824c51208199bfa9c9a4f564635fa1c7505,64,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_2,512,546,630,1.0,c6a0ed342e27f00f7dc97d057deac824c51208199bfa9c9a4f564635fa1c7505,128,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_2,512,546,630,1.0,c6a0ed342e27f00f7dc97d057deac824c51208199bfa9c9a4f564635fa1c7505,256,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_2,512,546,630,1.0,c6a0ed342e27f00f7dc97d057deac824c51208199bfa9c9a4f564635fa1c7505,512,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_2,512,546,630,1.0,c6a0ed342e27f00f7dc97d057deac824c51208199bfa9c9a4f564635fa1c7505,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_2,512,546,630,1.0,c6a0ed342e27f00f7dc97d057deac824c51208199bfa9c9a4f564635fa1c7505,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_3,512,546,630,0.4598146969318419,1ec242a33f9888b37af0f53dcccf3c770f7c1480c753ca854ed98db9760d9592,32,193,0.376953125,0.623046875,0.46060837720635955,0.5393916227936404
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_3,512,546,630,0.8799709596126202,1ec242a33f9888b37af0f53dcccf3c770f7c1480c753ca854ed98db9760d9592,64,421,0.822265625,0.177734375,0.880455018623586,0.119544981376414
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_3,512,546,630,0.9980065231264705,1ec242a33f9888b37af0f53dcccf3c770f7c1480c753ca854ed98db9760d9592,128,505,0.986328125,0.013671875,0.9980524403673997,0.001947559632600293
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_3,512,546,630,1.0,1ec242a33f9888b37af0f53dcccf3c770f7c1480c753ca854ed98db9760d9592,256,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_3,512,546,630,1.0,1ec242a33f9888b37af0f53dcccf3c770f7c1480c753ca854ed98db9760d9592,512,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_3,512,546,630,1.0,1ec242a33f9888b37af0f53dcccf3c770f7c1480c753ca854ed98db9760d9592,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_3,512,546,630,1.0,1ec242a33f9888b37af0f53dcccf3c770f7c1480c753ca854ed98db9760d9592,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_4,512,546,630,0.022904422082748174,dda1da3bce7a71ffc14459b2eb75f5b555bee00fe3da65715403962048bb50d5,32,1,0.001953125,0.998046875,0.023200652646458316,0.9767993473535417
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_4,512,546,630,0.16237401896463163,dda1da3bce7a71ffc14459b2eb75f5b555bee00fe3da65715403962048bb50d5,64,53,0.103515625,0.896484375,0.16299125338698642,0.8370087466130136
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_4,512,546,630,0.6735472123694531,dda1da3bce7a71ffc14459b2eb75f5b555bee00fe3da65715403962048bb50d5,128,304,0.59375,0.40625,0.6742754852566966,0.32572451474330344
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_4,512,546,630,0.9929741346187945,dda1da3bce7a71ffc14459b2eb75f5b555bee00fe3da65715403962048bb50d5,256,499,0.974609375,0.025390625,0.9930758418042193,0.0069241581957807385
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_4,512,546,630,1.0,dda1da3bce7a71ffc14459b2eb75f5b555bee00fe3da65715403962048bb50d5,512,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_4,512,546,630,1.0,dda1da3bce7a71ffc14459b2eb75f5b555bee00fe3da65715403962048bb50d5,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_4,512,546,630,1.0,dda1da3bce7a71ffc14459b2eb75f5b555bee00fe3da65715403962048bb50d5,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_5,512,546,630,0.017996927961500465,c870e39d5845253d09cadb257b6401d6bb63e7e2a433ddd695320a35e3e8c627,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_5,512,546,630,0.02708201308865391,c870e39d5845253d09cadb257b6401d6bb63e7e2a433ddd695320a35e3e8c627,64,2,0.00390625,0.99609375,0.02739577233135301,0.972604227668647
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_5,512,546,630,0.24775034580166966,c870e39d5845253d09cadb257b6401d6bb63e7e2a433ddd695320a35e3e8c627,128,91,0.177734375,0.822265625,0.24845837510470767,0.7515416248952923
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_5,512,546,630,0.8016833372601928,c870e39d5845253d09cadb257b6401d6bb63e7e2a433ddd695320a35e3e8c627,256,375,0.732421875,0.267578125,0.8022899636238753,0.19771003637612472
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_5,512,546,630,0.9973111165518423,c870e39d5845253d09cadb257b6401d6bb63e7e2a433ddd695320a35e3e8c627,512,504,0.984375,0.015625,0.9973669097646404,0.0026330902353596253
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_5,512,546,630,1.0,c870e39d5845253d09cadb257b6401d6bb63e7e2a433ddd695320a35e3e8c627,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_5,512,546,630,1.0,c870e39d5845253d09cadb257b6401d6bb63e7e2a433ddd695320a35e3e8c627,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_6,512,546,630,0.017996927961500465,bf99452872b8814a375b5e1fc680fc26931a22bcf2c839d91d59ae1f34a33d7c,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_6,512,546,630,0.03447739512203626,bf99452872b8814a375b5e1fc680fc26931a22bcf2c839d91d59ae1f34a33d7c,64,4,0.0078125,0.9921875,0.034819749521552985,0.965180250478447
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_6,512,546,630,0.1785337585296127,bf99452872b8814a375b5e1fc680fc26931a22bcf2c839d91d59ae1f34a33d7c,128,60,0.1171875,0.8828125,0.17917168344205064,0.8208283165579493
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_6,512,546,630,0.6511912555874894,bf99452872b8814a375b5e1fc680fc26931a22bcf2c839d91d59ae1f34a33d7c,256,292,0.5703125,0.4296875,0.6519335896227042,0.3480664103772958
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_6,512,546,630,0.9767859754493614,bf99452872b8814a375b5e1fc680fc26931a22bcf2c839d91d59ae1f34a33d7c,512,485,0.947265625,0.052734375,0.9769903067671656,0.023009693232834416
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_6,512,546,630,0.9999998211342254,bf99452872b8814a375b5e1fc680fc26931a22bcf2c839d91d59ae1f34a33d7c,1024,511,0.998046875,0.001953125,0.9999998449839399,1.5501606009937774e-07
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_6,512,546,630,1.0,bf99452872b8814a375b5e1fc680fc26931a22bcf2c839d91d59ae1f34a33d7c,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_7,512,546,630,0.017996927961500465,7f24773a066c5b53cb91c90c688eb7def83c8bcb1c44d65563ffa42b192ff7be,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_7,512,546,630,0.030895099052133404,7f24773a066c5b53cb91c90c688eb7def83c8bcb1c44d65563ffa42b192ff7be,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_7,512,546,630,0.15771055720261873,7f24773a066c5b53cb91c90c688eb7def83c8bcb1c44d65563ffa42b192ff7be,128,51,0.099609375,0.900390625,0.15832145693561298,0.841678543064387
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_7,512,546,630,0.628650577973819,7f24773a066c5b53cb91c90c688eb7def83c8bcb1c44d65563ffa42b192ff7be,256,280,0.546875,0.453125,0.6294052530440428,0.3705947469559572
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_7,512,546,630,0.9675010601315701,7f24773a066c5b53cb91c90c688eb7def83c8bcb1c44d65563ffa42b192ff7be,512,478,0.93359375,0.06640625,0.9677473560704694,0.032252643929530644
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_7,512,546,630,1.0,7f24773a066c5b53cb91c90c688eb7def83c8bcb1c44d65563ffa42b192ff7be,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_7,512,546,630,1.0,7f24773a066c5b53cb91c90c688eb7def83c8bcb1c44d65563ffa42b192ff7be,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_8,512,546,630,0.017996927961500465,928e61f761e0b50253278a4631ad8cb0943b15fcc043e617b3ac9895931b85e4,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_8,512,546,630,0.030895099052133404,928e61f761e0b50253278a4631ad8cb0943b15fcc043e617b3ac9895931b85e4,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_8,512,546,630,0.16004503261969105,928e61f761e0b50253278a4631ad8cb0943b15fcc043e617b3ac9895931b85e4,128,52,0.1015625,0.8984375,0.16065912469288815,0.8393408753071119
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_8,512,546,630,0.6267639562585241,928e61f761e0b50253278a4631ad8cb0943b15fcc043e617b3ac9895931b85e4,256,279,0.544921875,0.455078125,0.627519583072469,0.372480416927531
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_8,512,546,630,0.9702100111681704,928e61f761e0b50253278a4631ad8cb0943b15fcc043e617b3ac9895931b85e4,512,480,0.9375,0.0625,0.9704447873071517,0.02955521269284833
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_8,512,546,630,1.0,928e61f761e0b50253278a4631ad8cb0943b15fcc043e617b3ac9895931b85e4,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_8,512,546,630,1.0,928e61f761e0b50253278a4631ad8cb0943b15fcc043e617b3ac9895931b85e4,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_9,512,546,630,0.017996927961500465,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_9,512,546,630,0.030895099052133404,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,64,3,0.005859375,0.994140625,0.031223973144942713,0.9687760268550573
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_9,512,546,630,0.15771055720261873,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,128,51,0.099609375,0.900390625,0.15832145693561298,0.841678543064387
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_9,512,546,630,0.6192048901677106,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,256,275,0.537109375,0.462890625,0.6199642067698068,0.3800357932301932
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_9,512,546,630,0.9688606708639708,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,512,479,0.935546875,0.064453125,0.9691012503591678,0.030898749640832168
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_9,512,546,630,1.0,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNIFORM_9,512,546,630,1.0,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNTRANSPORTED_4_4,512,546,630,0.21467335680705843,193ab5740fa75705791d9cb27cb3693447e00a36d9568c121f70937c1126b0cb,32,76,0.1484375,0.8515625,0.2153512791928048,0.7846487208071952
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNTRANSPORTED_4_4,512,546,630,0.6455732606339311,193ab5740fa75705791d9cb27cb3693447e00a36d9568c121f70937c1126b0cb,64,289,0.564453125,0.435546875,0.6463188398830082,0.3536811601169918
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNTRANSPORTED_4_4,512,546,630,0.9876903146484421,193ab5740fa75705791d9cb27cb3693447e00a36d9568c121f70937c1126b0cb,128,494,0.96484375,0.03515625,0.9878323455045036,0.012167654495496394
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNTRANSPORTED_4_4,512,546,630,1.0,193ab5740fa75705791d9cb27cb3693447e00a36d9568c121f70937c1126b0cb,256,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNTRANSPORTED_4_4,512,546,630,1.0,193ab5740fa75705791d9cb27cb3693447e00a36d9568c121f70937c1126b0cb,512,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNTRANSPORTED_4_4,512,546,630,1.0,193ab5740fa75705791d9cb27cb3693447e00a36d9568c121f70937c1126b0cb,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,UNTRANSPORTED_4_4,512,546,630,1.0,193ab5740fa75705791d9cb27cb3693447e00a36d9568c121f70937c1126b0cb,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,2,FULL_RESIDUAL_4_4,512,546,630,0.017996927961500465,f99ecee29756dd9d969314bd55a44fcecc51b953d838df94134e04866950cf8c,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,2,FULL_RESIDUAL_4_4,512,546,630,0.017996927961500465,f99ecee29756dd9d969314bd55a44fcecc51b953d838df94134e04866950cf8c,64,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,2,FULL_RESIDUAL_4_4,512,546,630,0.06783418361152173,f99ecee29756dd9d969314bd55a44fcecc51b953d838df94134e04866950cf8c,128,15,0.029296875,0.970703125,0.06827784429960103,0.931722155700399
POST_HOC_BUDGET_AUDIT_SAME_TEST,2,FULL_RESIDUAL_4_4,512,546,630,0.7122113827147838,f99ecee29756dd9d969314bd55a44fcecc51b953d838df94134e04866950cf8c,256,325,0.634765625,0.365234375,0.7129107793434479,0.28708922065655207
POST_HOC_BUDGET_AUDIT_SAME_TEST,2,FULL_RESIDUAL_4_4,512,546,630,1.0,f99ecee29756dd9d969314bd55a44fcecc51b953d838df94134e04866950cf8c,512,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,2,FULL_RESIDUAL_4_4,512,546,630,1.0,f99ecee29756dd9d969314bd55a44fcecc51b953d838df94134e04866950cf8c,1024,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,2,FULL_RESIDUAL_4_4,512,546,630,1.0,f99ecee29756dd9d969314bd55a44fcecc51b953d838df94134e04866950cf8c,2048,512,1.0,0.0,1.0,0.0
POST_HOC_BUDGET_AUDIT_SAME_TEST,2,FULL_RESIDUAL_4_8,512,546,630,0.017996927961500465,6eb18f6930ac5c5d1ce9540349aef83d3073885e6e7cb8e7c6e058f1677ff68a,32,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,2,FULL_RESIDUAL_4_8,512,546,630,0.017996927961500465,6eb18f6930ac5c5d1ce9540349aef83d3073885e6e7cb8e7c6e058f1677ff68a,64,0,0.0,1.0,0.018271353414420138,0.9817286465855799
POST_HOC_BUDGET_AUDIT_SAME_TEST,2,FULL_RESIDUAL_4_8,512,546,630,0.05937229652779416,6eb18f6930ac5c5d1ce9540349aef83d3073885e6e7cb8e7c6e058f1677ff68a,128,12,0.0234375,0.9765625,0.05979352644972604,0.940206473550274
